possible_ticker_count,raw_sector_compound,date,has_observed_news,sector,ticker_coverage_share,observed_ticker_count,signal_window_trading_days,signal_window_actual_trading_days,signal_window_start_date,signal_window_end_date,latest_raw_news_date_used,trailing_coverage_weighted_sentiment,effective_coverage,expanding_prior_mean,expanding_prior_std,expanding_prior_observations,raw_trailing_zscore,clipped_trailing_zscore,coverage_adjusted_zscore,min_history_observations,zscore_clip_bound,zscore_std_ddof,exploratory_method_label
5,0.127824,2020-05-04,True,Financials,1.0,5,21,21,2020-04-02,2020-05-01,2020-05-01,0.09018184733975176,0.9714285714285714,0.10722830246116885,0.048421634539257775,83,-0.3520421250463302,-0.3520421250463302,-0.3469765066333793,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.051395128205128204,2020-05-04,True,Healthcare,1.0,5,21,21,2020-04-02,2020-05-01,2020-05-01,0.11062521715679081,0.9333333333333333,0.16436829161542446,0.03032096304200455,83,-1.772472542649181,-1.772472542649181,-1.7123711591870405,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.07113238095238095,2020-05-04,True,Industrials,1.0,5,21,21,2020-04-02,2020-05-01,2020-05-01,0.06968477076125563,0.9333333333333333,0.06245513809939577,0.022764239911702597,83,0.3175872636161803,0.3175872636161803,0.30681844579023,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.029556666666666665,2020-05-04,True,Materials,1.0,5,21,21,2020-04-02,2020-05-01,2020-05-01,0.1382063323996265,0.8095238095238095,0.09036832070607209,0.036168796839050624,83,1.3226320993322291,1.3226320993322291,1.1900189352860786,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.038887500000000005,2020-05-04,True,RealEstate,0.8,4,21,21,2020-04-02,2020-05-01,2020-05-01,0.13006372750056963,0.7238095238095238,0.10528222161618327,0.049084724916880366,83,0.50487205390987,0.50487205390987,0.4295299768047347,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.3556464705882353,2020-05-04,True,Tech,1.0,5,21,21,2020-04-02,2020-05-01,2020-05-01,0.1382562740473658,0.9523809523809523,0.08961081419437353,0.03832167493004556,83,1.2693980610657623,1.2693980610657623,1.2388056603948039,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.18414,2020-05-04,True,Utilities,1.0,5,21,21,2020-04-02,2020-05-01,2020-05-01,0.1677876901552288,0.7619047619047619,0.16847723387186372,0.05764768134679662,83,-0.011961343466474901,-0.011961343466474901,-0.010440716542568897,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.11926785714285715,2020-05-05,True,Comm,1.0,5,21,21,2020-04-03,2020-05-04,2020-05-04,0.11069997509993199,0.8285714285714286,0.0975365347190082,0.028867537997367212,84,0.4559945632400078,0.4559945632400078,0.4150731505040981,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.14162709523809522,2020-05-05,True,Consumer,1.0,5,21,21,2020-04-03,2020-05-04,2020-05-04,0.10469824288971126,0.9619047619047619,0.06622215004638114,0.03521452096485189,84,1.092620083678936,1.092620083678936,1.0716061970932769,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.09811813131313131,2020-05-05,True,Energy,1.0,5,21,21,2020-04-03,2020-05-04,2020-05-04,0.04160695874047963,0.9714285714285714,0.08652647739519274,0.03424079595933101,84,-1.311871333483766,-1.311871333483766,-1.2929945028162906,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.02016333333333333,2020-05-05,True,Financials,1.0,5,21,21,2020-04-03,2020-05-04,2020-05-04,0.0943273211959609,0.9714285714285714,0.10702536847162818,0.04816497840645731,84,-0.26363651964110274,-0.26363651964110274,-0.2598429906478196,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.167238431372549,2020-05-05,True,Healthcare,1.0,5,21,21,2020-04-03,2020-05-04,2020-05-04,0.10736829949961807,0.9333333333333333,0.16372849310996454,0.030702913581123814,84,-1.835662711990851,-1.835662711990851,-1.7734186625594173,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.2982255555555556,2020-05-05,True,Industrials,1.0,5,21,21,2020-04-03,2020-05-04,2020-05-04,0.07231992772698291,0.9523809523809523,0.0625412051548941,0.02264043618224438,84,0.4319140538360172,0.4319140538360172,0.4215049566460659,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.19739372549019607,2020-05-05,True,Materials,0.8,4,21,21,2020-04-03,2020-05-04,2020-05-04,0.13454756613756613,0.8285714285714286,0.09093782084528107,0.0363271852999502,84,1.2004713531258597,1.2004713531258597,1.092739841219559,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.12011666666666666,2020-05-05,True,RealEstate,0.8,4,21,21,2020-04-03,2020-05-04,2020-05-04,0.13416438539530645,0.7238095238095238,0.10557723954337835,0.04886300619780468,84,0.5850468089540604,0.5850468089540604,0.4977402498982107,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.22584375,2020-05-05,True,Tech,0.8,4,21,21,2020-04-03,2020-05-04,2020-05-04,0.14767658175918566,0.9619047619047619,0.09018992681167105,0.038458140701999675,84,1.4947850805622935,1.4947850805622935,1.4660365296047575,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.14397204545454545,2020-05-05,True,Utilities,0.8,4,21,21,2020-04-03,2020-05-04,2020-05-04,0.17218250259046708,0.780952380952381,0.16846902501809427,0.05729940319212752,84,0.06480831152675968,0.06480831152675968,0.05727208361113281,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,-0.1024575,2020-05-06,True,Comm,0.8,4,21,21,2020-04-06,2020-05-05,2020-05-05,0.10530187712510987,0.8285714285714286,0.09769139872348966,0.02873069162643875,85,0.2648901913178048,0.2648901913178048,0.24111867796556197,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.08990779411764707,2020-05-06,True,Consumer,0.8,4,21,21,2020-04-06,2020-05-05,2020-05-05,0.11006917573252924,0.9714285714285714,0.06667480996218503,0.035252183238470874,85,1.230969596316739,1.230969596316739,1.2132568801124948,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
5,0.19066535714285715,2020-05-06,True,Energy,0.8,4,21,21,2020-04-06,2020-05-05,2020-05-05,0.047314336792710625,0.9714285714285714,0.08599801246984318,0.034383324052609465,85,-1.1250708517286803,-1.1250708517286803,-1.1088819379115027,60,2.0,1,exploratory robustness extension (fixed 21-day coverage signal)
