date,sector,raw_sector_finbert,sector_probability_positive,sector_probability_negative,sector_probability_neutral,observed_ticker_count,headline_count,possible_ticker_count,ticker_coverage_share,has_observed_news,sentiment_model,score_name,text_input_column,text_preprocessing,raw_index_purpose
2021-01-25,Consumer,0.17651984790960945,0.29632182487597064,0.11980197696636116,0.583876199554652,5,25,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,Energy,0.477910711740454,0.5453072314461073,0.06739651970565316,0.38729628423849743,3,5,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,Financials,0.024071836572450857,0.2391027718161543,0.21503093524370337,0.5458662793971598,4,17,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,Healthcare,0.024589462447911502,0.31412095623556524,0.28953149378765375,0.3963475770130753,5,25,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,Industrials,0.07275718165716773,0.18376674593115844,0.11100956427399064,0.7052236934502919,5,26,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,Materials,-0.20403390315671766,0.044854979341228764,0.2488888824979464,0.7062561611334482,3,3,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,RealEstate,0.17426229392488793,0.29036396824651295,0.11610167432162492,0.5935343388054105,3,7,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,Tech,0.11496646009966667,0.20008063091872594,0.08511417081905921,0.7148052132409862,4,24,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-25,Utilities,0.03598528414861199,0.08494869661000033,0.04896341246138841,0.8660878944728109,3,9,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Comm,0.10261758594285875,0.2537063708794968,0.15108878493663802,0.5952048106562523,3,10,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Consumer,0.154184554832884,0.2466352029341376,0.09245064810125361,0.660914173308346,5,26,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Energy,0.17580150766298178,0.21121835298836228,0.03541684532538049,0.7533647805452347,5,8,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Financials,0.015352554140715957,0.20833238496238154,0.1929798308216656,0.5986877932834128,4,16,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Healthcare,0.15493894894607366,0.266036571150956,0.11109762220488238,0.6228658408857881,4,16,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Industrials,0.2944429726664535,0.43220947446764374,0.13776650180119027,0.430024039985705,4,38,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Materials,0.10033129652341204,0.3326156803717216,0.2322843838483095,0.4350999034941196,1,3,5,0.2,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,RealEstate,0.23457897749419013,0.27075133534769213,0.036172357853501994,0.6930763199925423,2,5,5,0.4,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Tech,0.4148767475866609,0.47222935068938465,0.05735260310272372,0.47041804318626723,3,22,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-26,Utilities,0.1531101653818041,0.3402917938074097,0.18718162842560554,0.4725265493616461,1,8,5,0.2,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Comm,-0.20818194663152095,0.08383599445223805,0.29201794108375906,0.6241460852790623,2,11,5,0.4,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Consumer,-0.17521626270775284,0.2018769329014633,0.37709319560921617,0.421029863253768,5,22,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Energy,0.04874173453491593,0.11437972624682712,0.06563799171191116,0.8199822786781522,3,9,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Financials,-0.2004658679477871,0.12059794670591747,0.32106381465370454,0.5583382529517015,5,9,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Healthcare,0.10938171938704772,0.19504359504207963,0.08566187565503196,0.7192945394531957,4,12,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Industrials,0.03174471034519917,0.3013455049755672,0.2696007946303681,0.4290537019158997,4,32,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Materials,-0.018349145073443627,0.022942454088479225,0.041291599161922925,0.9357659667730331,2,3,5,0.4,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,RealEstate,0.1640779934823513,0.22513727098703382,0.061059277504682485,0.7138034452994664,2,4,5,0.4,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Tech,0.26952729487998617,0.40908764752869803,0.13956035264871183,0.45135199816690547,3,8,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-27,Utilities,0.14611289712289963,0.167887071147561,0.021774174024661298,0.8103386784593264,3,4,5,0.6,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-28,Comm,0.2542812569105687,0.33946148095613654,0.08518022404556778,0.5753582962206565,4,24,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-28,Consumer,0.05258080689059125,0.12998787690663618,0.0774070700160449,0.7926050531438419,5,23,5,1.0,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-28,Energy,-0.09159040986560285,0.13404270067500562,0.22563311054060853,0.6403241687221453,4,13,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
2021-01-28,Financials,-0.14444883096600986,0.15943951350507427,0.30388834447108415,0.5366721672989014,4,16,5,0.8,True,ProsusAI/finbert,P(positive) - P(negative),text_raw,none,retrospective descriptive robustness index
