date,sector,raw_sector_compound,observed_ticker_count,headline_count,possible_ticker_count,ticker_coverage_share,has_observed_news,prior_observations_for_raw_z,raw_expanding_zscore,raw_zscore_clipped,tradable_sector_zscore,tradable_signal_source_date,signal_prior_observations,sentiment_model,nltk_version,vader_lexicon,lexicon_extension,score_name,compound_score_definition,text_input_column,text_preprocessing,raw_index_purpose,tradable_signal_purpose,min_history_observations,zscore_clip_bound,signal_lag_trading_days,zscore_std_ddof
2020-05-29,Healthcare,0.1979048611111111,4,25,5,0.8,True,102,0.5643360818632503,0.5643360818632503,-1.7772020738466947,2020-05-28,101,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-05-29,Industrials,0.18829166666666666,4,13,5,0.8,True,102,1.0125571265352704,1.0125571265352704,0.4966848492919651,2020-05-28,101,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-05-29,Materials,0.009000000000000003,2,7,5,0.4,True,102,-0.8355682270879932,-0.8355682270879932,0.5256746397525269,2020-05-28,101,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-05-29,RealEstate,0.020066666666666667,3,6,5,0.6,True,102,-0.613890300569253,-0.613890300569253,0.5938501361380207,2020-05-28,101,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-05-29,Tech,0.16978375,4,12,5,0.8,True,102,0.4329496696197193,0.4329496696197193,-0.004772031580086307,2020-05-28,101,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-05-29,Utilities,0.21371666666666667,4,12,5,0.8,True,102,0.23399107427762908,0.23399107427762908,-0.35249495670505937,2020-05-28,101,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Comm,0.15972342857142857,5,17,5,1.0,True,103,0.5725526710020038,0.5725526710020038,0.2670742003452402,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Consumer,0.08122420414673046,5,47,5,1.0,True,103,0.04572442408938845,0.04572442408938845,0.03998276092722873,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Energy,-0.10234071969696969,4,19,5,0.8,True,103,-1.5220465602443318,-1.5220465602443318,0.44434323202152104,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Financials,0.06342099999999999,5,23,5,1.0,True,103,-0.24287306198807498,-0.24287306198807498,-0.4162038494690599,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Healthcare,0.15230694444444445,4,60,5,0.8,True,103,0.15488366903570902,0.15488366903570902,0.5643360818632503,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Industrials,0.11371499999999998,5,19,5,1.0,True,103,0.3251715308284533,0.3251715308284533,1.0125571265352704,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Materials,0.09106666666666667,3,7,5,0.6,True,103,-0.08338073150119682,-0.08338073150119682,-0.8355682270879932,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,RealEstate,-0.06100000000000001,4,6,5,0.8,True,103,-1.1297204210494955,-1.1297204210494955,-0.613890300569253,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Tech,0.14087666666666665,5,15,5,1.0,True,103,0.24292042844643869,0.24292042844643869,0.4329496696197193,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-01,Utilities,0.06806666666666666,4,8,5,0.8,True,103,-0.730283820382696,-0.730283820382696,0.23399107427762908,2020-05-29,102,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,Comm,0.28929444444444447,3,9,5,0.6,True,104,1.7522386899895288,1.7522386899895288,0.5725526710020038,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,Consumer,-0.11654666666666666,5,20,5,1.0,True,104,-2.3286524277075915,-2.0,0.04572442408938845,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,Energy,0.16811428571428572,4,16,5,0.8,True,104,0.7719596432887138,0.7719596432887138,-1.5220465602443318,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,Financials,0.08998911111111112,5,26,5,1.0,True,104,-0.03533510617165538,-0.03533510617165538,-0.24287306198807498,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,Healthcare,0.021175151515151515,5,25,5,1.0,True,104,-1.0186236398787363,-1.0186236398787363,0.15488366903570902,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,Industrials,0.36593166666666666,5,14,5,1.0,True,104,2.6246982636691265,2.0,0.3251715308284533,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,Materials,0.27470625,4,8,5,0.8,True,104,1.5929344452907963,1.5929344452907963,-0.08338073150119682,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
2020-06-02,RealEstate,0.14946666666666666,3,5,5,0.6,True,104,0.23065565865633655,0.23065565865633655,-1.1297204210494955,2020-06-01,103,NLTK SentimentIntensityAnalyzer (VADER),3.10.1,sentiment/vader_lexicon.zip/vader_lexicon/vader_lexicon.txt,none,compound,"VADER normalized weighted valence sum x / sqrt(x^2 + 15), bounded to [-1, 1]",text_raw,none,retrospective descriptive index,prior-day expanding z-score,60,2.0,1,1
